operadora,title_text,reclamacao_text,status_text,data_text,scrapy_datetime
amil,Prazos desrespeitosos,Está impossível marcar exames e consultas nesa [Editado pelo Reclame Aqui] de plano!!! Os consultórios e laboratórios disponíveis ,Resolvido,Há 24 dias,2023-05-06 16:55:19
amil,Colocação de diu mirena,"Passei com a ginecologista Giselda CRM 6256, a mesma solicitou a colocação do diu e pediu que eu fizesse o agendamento com a médic",Resolvido,Há 24 dias,2023-05-06 16:55:19
amil,Insatisfação - aumento excessivo,"Tenho plano Amil Saude Empresaria numero*******, onde constam os sócios como beneficiários. Ocorre que em 14/03/23 completei 59 an",Resolvido,Há 24 dias,2023-05-06 16:55:19
amil,Não consigo atendimento com neuropediatra,"Meu filho vai fazer 12 anos no próximo mês e desde que nasceu tem esse plano. Há um ano eu tento uma consulta com neuropediatra ,m",Resolvido,Há 24 dias,2023-05-06 16:55:19
amil,Aplicativo da Amil Clientes não funciona!,"Quando tento entrar no aplicativo, ele fecha sozinho, sem nem chegar na tela inicial.Já atualizei tanto o sistema IOS quanto",Resolvido,Há 24 dias,2023-05-06 16:55:19
amil,Péssimo plano,"Eu tenho o plano Amil que é através da minha empresa, o pano nunca foi muito bom ao menos na minha cidade, dificilmente encontra a",Resolvido,Há 24 dias,2023-05-06 16:55:19
amil,Amil empresas me liga sem parar - (61) 2192-..,"estou recebendo milhares de ligação de amil empresas, oferecendo planos para empresa, eu não tenho empresa muito menos vontade de ",Resolvido,Há 24 dias,2023-05-06 16:55:19
amil,DESCASO A RESPEITO DO REEMBOLSO ANESTESIA AMIL,"Estou muito insatisfeito com a Amil, meu padrasto fez uma cirurgia cardiaca no dia 24/03/2023 e automaticamente precisou sofrer um",Resolvido,Há 24 dias,2023-05-06 16:55:19
amil,Falta de atendimento especializado,"Desde novembro de 2022, meu pai que é diabético esta com uma ferida no tornozelo direito, qual nosso problema, passamos no PS que ",Resolvido,Há 24 dias,2023-05-06 16:55:19
amil,Hospital Metropolitano,Amil não dá resposta sobre a reclamação do hospital,Resolvido,Há 25 dias,2023-05-06 16:55:19
amil,Liberação de cirurgia,"Meus procedimentos cirúrgicos, foram liberados parciais e com divergência nos materiais solicitados. As quantidades liberadas , fo",Resolvido,Há 25 dias,2023-05-06 16:55:19
amil,Amil não responde WhatsApp e e-mail,Preciso fazer infusão de Ferro com o medicamento Noripurum urgente e o atendimento da UME Amil não marca para eu ir! Mandei tudo o,Resolvido,Há 25 dias,2023-05-06 16:55:19
amil,A AMIL abandonou o atendimento a idosos.,A AMIL abandonou o atendimento a idosos. Dos 5 cooperados indicados para exame de urodinâmica apenas 1 faz e mesmo assim somente a,Resolvido,Há 25 dias,2023-05-06 16:55:19
amil,Descredenciamento da clínica de oncologia,"Estou indignada pela falta de consideração com meu plano da Amil, tenho o plano desde 2008 e nunca deixei de pagar, sempre pago em",Resolvido,Há 25 dias,2023-05-06 16:55:19
amil,Valor de Reembolso não reajustado,"No plano S450 QP para os novos cliente aumentaram o valor de reembolso de consultas é 96,00 enquanto o meu permanece 84,80 pagando",Resolvido,Há 25 dias,2023-05-06 16:55:19
amil,Uma vergonha os funcionários da amil estão fazendo pouco caso com o problema do meu filho,"Bom dia me chamo Elisangela e meu filho é portador do cid:10 F70,e estou indignada com o atendimento da amil por tel,pq ligo pra t",Resolvido,Há 25 dias,2023-05-06 16:55:19
amil,Plano de Saúde Amil,"É extremamente preocupante a situação dos beneficiários do plano Amil, em Juiz de Fora, visto que cada dia mais, ficamos sem opçõe",Resolvido,Há 25 dias,2023-05-06 16:55:19
amil,preciso de cirugia urgente e a amil se recusa a bancar,"Estou tentando fazer uma cirurgia pelo meu plano mas eles alegam não ter cobertura, não tenho condições de arcar ! Pagamos a vida ",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Vão esperar EU morrer prá me atender,"Sou cliente Amil a 11 anos pelo menos.Depois de muitas idas ao pronto socorro passando mal, foi feito uma tomografia e desco",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Aplicativo e site não funcionam,Precisei usar o aplicativo e não funcionou. Site também não consigo fazer login.Infelizmente quando a pessoa precisa u,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Não consigo marcar exame,Já tenho uma reclamação contra a AMIL por não conseguir marcar exameReclamei com vcs e a AMIL me pede para enviar o pedido d,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Impossível fazer login pelo navegador desktop,Não é possível fazer login pelo site do beneficiário da Amil.Sempre acusa erro de Usuário ou Senha.No aplicativo,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Não consigo consulta  com Connect Care/Amil,"O plano informa que podemos realizar consultas on line com psiquiatra  pela CONNECT Care do plano AMIL, no entanto, es",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Acesso Site Beneficiario do Plano,"Tem 1 mês que não consigo acessar o site do plano pela internet , ja troquei senha , tentei novo cadastro mais nada disso adiantou",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Amil não respeita o cliente,Estou tempo desde ontem tirar via app e telefone o ir dos reembolsos da minha filha. No App não sai. No telefone ninguém atende Vá,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,recebo boleto de cobrança indevida todos os meses!!!!,"TODO mês eu recebo a cobrança no DDA da minha empresa Santa Festa Promoções Ltda ME, da empresa ""AMIL ASSISTENCIA MEDICA INTE",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Aplicativo todo dia com erro,"Todos os dias o aplicativo apresenta algum tipo de erro em horários diferentes do dia, está terrível isso, se não é pra funcionar ",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Relatório analítico,"Tenho plano empresa no meu CNPJ e do meu marido. Toda a parte burocrática é feita por mim então vem td sempre para meu e-mail, por",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,cobrança indevida,o meu plano tem alteração de preço sempre no mes de Agosto e este ano a cobrança com reajuste ja veio referente ao mes de fevereir,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Reembolso total não liberado.,Este é o segundo protocolo para o mesmo problema.Devido ao fato de não ter profissional na minha cidade Capivari de Ba,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Cumprimento de liminar judicial,Tenho uma liminar judicial deferida em 29/junho/22 de lá pra cá venho realizando procedimentos reparadores e no dia 05/02/2023 meu,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Sem retorno no chat,"Essa manhã passei pela telemedicina da Amil e quando recebi a lista de exames que precisava fazer entrei no site, porém não locali",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Natália Lopes,"Preciso falar com a Amil, estou precisando do extrato detalhado por pessoa. Ninguém fala com eles no telefone, não resolvem nosso ",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Reajuste Calculado errado.  Erro ou[Editado pelo Reclame Aqui]?,"Meu plano de saúde empresarial custava em Março R$ 1.694,22 (2 pessoas).  Veio informado no Boleto que neste mês ,conforme anivers",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Não existe ortopedista em Niterói,Estou tentando marcar um ortopedista em Niterói no plano caríssimo da Amil S450 e não existe médico para atender.,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Incluir minha filha no plano e não dão retorno!,Olá!!Minha filha nasceu no dia 10/03/2023 e no dia 14 entrei em contato para incluir ela no meu plano de saúde.Pediram,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Atendimento incompetente,"Estava internada em estado grave, fiz uma reclamação aqui, me ligaram, reclamei da não cobertura por alguns procedimentos, confirm",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Não reembolsou do DIU,"No dia 03/03 fiz a compra e colocação de DIU numa médica ginecologista credenciada da AMIL, conforme instruções da própria empresa",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Profissional credenciado TEA,"Tendo recebido o diagnóstico e encaminhamento para terapia, necessito de contato de profissionais psicólogos que atendam pessoas c",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Aplicativo Amil,"Não consigo a dias de forma alguma acessar o aplicativo da Amil , só aparece a mensagem que não foi possível efetuar o login , não",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Não tem vaga para paciente,"Sou paciente da dra Débora Kely Batista da Paz psicóloga no Grupo AMIL SAUDE DE CAMPO GRANDE desde Out/2022, dependendo de como es",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Não consigo solicitar o reembolso,"Há alguns dias, mais precisamente desde a última quarta-feira, 05/04/2023, que tento solicitar o reembolso da medicação Clexane, t",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Telemedicina não funciona,"Tentei ser atendida no dia 09/04/2022, num domingo de Páscoa. Eu era por volta do número 25. Quando chegou a minha vez para ser at",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,"Mais dois reembolsos, mais dois erros no valor..","Solicitei reembolso para minha filha menor de idade, e, mais uma vez, não leram a prévia enviada por eles e anexada à solicitação.",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Resultado,Fiz uma mamografia dia 10/03/2023 na unidade da Tijuca e não consigo acessar o resultado com o login e senha que me deram .  Está ,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,NAO REALIZAÇÃO DE EXAME,Na dada de 08-04-23 eu tinha dois exames agendados RM  de joelho direito e esquerdo as 16:40 no hospital paulistano na R. Martinia,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Falta de Autorização para Cirurgia Vascular,"No dia 07/02/23 passei por consulta com a Dra Tayrine Masotti de Moraes - CRM - 168.549 na Unidade Avançada de Caieiras, quando a ",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Descaso da Amil.,"Meu filho de 9 anos encefalopata agravado por uma PCR de 35 minutos, tem uma Ação Judicial contra a Amil solicitando terapias. Em ",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Amil não entrega informe de rendimentos pelo 3o ano consecutivo,"Tento de todas as formas, há 3 anos, ter meu informe e é impossível, a Amil não me entrega.Possuo uma empresa no estado de M",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Não consigo pagar,"Recebi o boleto para pagamento e não consegui pagar, as informações não foram encontradas pelo bancoNão consigo emitir a seg",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Reembolso anestesia,"Na data de 29/03/2023 fiz uma cirurgia de vasectomia. Onde houve a necessidade de aplicação de uma anestesia, para que a cirurgia ",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Atraso e falta de respeito no Espaço Saúde Amil Niterói,"Eu estava com uma infecção urinária muito acentuada e precisava marcar ginecologista, mas com o horário corrido, marquei no horári",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Destrato com os clientes,"Tentei de várias maneiras entrar em contato com a Amil mas eles, como sempre, fazem a gente de palhaço. Liguei 3 vezes para abrir ",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Problemas com Reembolso,"Tenho uma Carta reembolso integral autorizada pela Amil, mesmo assim todo mês que faço reembolso das terapias do meu filho v",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Laudo para fazer exame de vitamina D,"Absurdo a Amil exigir laudo médico pra um exame laboratorial de vitamina D, pior é não instruir os profissionais/empresas que aten",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Cirurgia Ginecológico,"A Amil marcou dois procedimentos no mesmo dia, colonoscopia e cirurgia ginecológica, preciso que seja reagendar, pelo aplicativo é",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,(Editado pelo Reclame AQUI)  não compareceu a consulta,"Marquei uma consulta virtual hoje (05/04/2023) com a (Editado pelo Reclame AQUI) as 16 horas, fiquei esperando por 20 minutos e el",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,"NÃO SE CONSEGUE MARCAR CONSULTAS  - preço do plano exorbitante, serviço decepcionante!","O aplicativo que era só razoável, agora ficou horrível!  Ao abrir a opção rede credenciada, não se pode mais escolher a especialid",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Falta de Atendimento,Preciso fazer um exame  pedido pela  oncologista.  Meu marido enviou  tudo ao hospital Paulistano  dia 22 e 23./03 e até agora  nã,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Não consigo fazer cancelamento,"Meu noivo tem um plano empresarial e precisa fazer o cancelamento, eles pedem um código de gestor mas não informam onde encontrar ",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Boleto errado,Recebi por e-mail um boleto de pagamento para a data de ontem. Data do vencimento do mesmo. Ao tentar pagar o boleto não pas,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Omissão de Atendimento - URGENTE,Meu filho tem 12 anos é um paciente psiquiátrico estou morando na cidade de Botucatu e na cidde não tem esse profissional solicite,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Nao consigo agendar exame colposcopa biospia,Boa tarde! desde do dia 10/03/2023 estou tentando agendar consulta sem nenhuma resposta não tem agenda na minha região. Eu moro na,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Procedimento não coberto,"Sou beneficiário do Amil 700, estou com um encaminhamento do.meu filho para avaliação neuropsicológica. Estou tendo dificuld",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Falta de resposta e atendimento,Abri uma reclamação com vcs dia 29 e até o momento não obtive uma resposta absurdo esse descaso comigo e com o paciente. Tô no agu,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,PRECISO FAZER EXAMES,"Preciso fazer vários exames e para a minha felicidade , a amil aonde eu moro  em sua rede credenciada NUNCA TEM VAGA NUNCA ATENDE,",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,não ocnsigo marcar consulta simples,"o aumento na fatura vem, mas conseguir marcar consulta é um parto.consulta simples com um ortopedista o sistema informa q nã",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Rede credenciada,A Amil atende a rede laboratório CDB em São Paulo e hoje estou morando em São Bernardo do campo e tem um CDB aqui no shopping Gold,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Reembolso Psicoterapia,Fiz uma prévia de reembolso para piscoterapia e o retorno do reembolso MENSAL pela Amil foi de R$27. Um valor irrisório - liguei n,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,QUERO PAGAR E NÃO CONSIGO,"Estou a ANOS tentando pagar uma dívida indevida ainda por cima.Um contrato que cancelei e 30 dias depois, além de não ",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Má Vontade e Falta de Médicos,"Minha mãe, Luiza Celestina Timov, tem úlcera varicosa crônico em estágio grave.Pois bem, demora um mês para marcar um cirurgião va",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Atraso da entrega da medicacao Oncologica,Ao RA - gostaria de pedir uma ajuda pela 2 vez desde JAN 23 tenho recebido minha medicacao com atraso sendo que a AMIL tinha outra,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Falta medicamento e comprometimento,"Minha filha de 06 anos de idade é conveniada da Amil, minha filha tem home Care por ser uma internação domiciliar, assim procuramo",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Qual o limite de sessões de terapia por ano?,Fiquei mais de 30 minutos no telefone e não consegui obter uma resposta simples. Apenas quero saber qual a quantidade de sessões d,Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,Agendamento de Exame de ultrassonografia transfontanela,"Meu bebê tem 4 meses e apenas 3 kg. É prematuro extremo e precisa de ultrassom transfontanela.  Na rede própria da Amil, só tem em",Resolvido,Há 1 mês,2023-05-06 16:55:19
amil,"Amil, uma empresa [Editado pelo Reclame Aqui] II Parte","Estou tentando entender a rede credenciada e tentando mudar o meu plano S450 da Amil, mas os atendentes se quer sabem o que é uma ",Resolvido,Há 1 mês,2023-05-06 16:55:19
